,node_sourcebus.2_harmonico_60,node_sourcebus.2_harmonico_180,node_sourcebus.2_harmonico_300,node_sourcebus.2_harmonico_420,node_sourcebus.2_harmonico_540,node_sourcebus.2_harmonico_660,node_sourcebus.2_harmonico_780,node_sourcebus.2_harmonico_900,node_sourcebus.2_harmonico_1020,node_sourcebus.2_harmonico_1140,node_sourcebus.2_harmonico_1260,node_sourcebus.2_harmonico_1380,node_sourcebus.2_harmonico_1500,node_sourcebus.2_harmonico_1620,node_sourcebus.2_harmonico_1740,node_sourcebus.2_harmonico_1860,node_sourcebus.2_harmonico_1980,node_sourcebus.2_harmonico_2100,node_sourcebus.2_harmonico_2220,node_sourcebus.2_harmonico_2340,node_sourcebus.2_harmonico_2460,node_sourcebus.2_harmonico_2580,node_sourcebus.2_harmonico_2700,node_sourcebus.2_harmonico_2820,node_sourcebus.2_harmonico_2940
144,-8426.051894159344,0.0180949747162753,0.0138875121680812,-0.0129664455371669,-0.010687822328257,-0.0088387731225876,-0.0076528088871005,-0.0068727976130259,-0.0063496831592025,-0.0059994268082396,-0.0057700017328105,-0.0056291690893219,-0.0055905912359221,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
146,-6528.149826123558,-0.0417390761316464,-0.0361319553488203,0.0270437456816092,0.0236675003961036,0.0197148656320287,0.0170643962764539,0.0152962922657712,0.0141132478591151,0.0133517952961263,0.0129283964829012,0.0128031045063812,0.0129210587446521,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
148,14975.75769588626,0.0177352728988582,0.0194610545097468,-0.0128720400591517,-0.0124336291151748,-0.0109311862827781,-0.0100084760342845,-0.0095842808953388,-0.0095768747011182,-0.0099754380316801,-0.010822446445788,-0.0121427566245562,-0.013630800547425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
150,-8435.839685193565,0.0181542776226846,0.0138566273286424,-0.0134025474000538,-0.0112259950607265,-0.0094988046359406,-0.0084707010845593,-0.0078967733382872,-0.0076477906510858,-0.0076710252174839,-0.0079594836098254,-0.0085232178691745,-0.0093039232688922,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
152,-6518.185328127669,-0.0419137228202649,-0.0361144789388502,0.0279705017867421,0.0247903360275553,0.021045212835557,0.0186475113824695,0.0171837741644946,0.0163655618480686,0.0160428668101441,0.0161554473975084,0.0167232475321666,0.0179022409542812,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
154,14976.20053281038,0.0177428881234881,0.0194660584305006,-0.0129317378647955,-0.012511644523741,-0.0110284336025267,-0.0101307585018772,-0.0097400802106089,-0.0097786758589751,-0.0102420870005414,-0.0111820711858475,-0.0126319991801757,-0.0142681285872154,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
156,-8437.468605341332,0.0181633727548617,0.0138537121246593,-0.0134655242929571,-0.0113039465900702,-0.0095944838704958,-0.0085893153189148,-0.0080453232129082,-0.0078361643795298,-0.0079136673743285,-0.0082773935467626,-0.0089435584655223,-0.0098434113310215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
158,-6516.828440902464,-0.0419394959703571,-0.0361131896125179,0.0281046033750768,0.0249530745176478,0.0212381072936223,0.0188770990138911,0.0174575308312537,0.0166922524874435,0.0164332062453106,0.0166235235428407,0.017291832773995,0.0186247330397116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
160,15050.503207282178,0.0175162951590432,0.0196493059725131,-0.0099881807052664,-0.0087940307665376,-0.0064662837856489,-0.004474580166261,-0.0026434503897463,-0.0007464609432581,0.0014551793157708,0.0042447999563107,0.007885138721761,0.0120436081806539,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
162,-8419.99398632952,0.0178589839648602,0.0144001794777006,-0.0103967848013124,-0.0076057291667202,-0.0051224754783622,-0.0031256644338459,-0.0013139783264747,0.0005386044971474,0.0026365781008421,0.0052003620186107,0.0084161704381602,0.0120328750400844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
164,-6623.28735352351,-0.0409910787418841,-0.0369430780035141,0.0215906465199607,0.0172397261293956,0.0122051384642433,0.008240852092446,0.0049129259777489,0.0018897323753334,-0.0010523677540026,-0.0041037575720024,-0.0075555526562112,-0.0122360830695179,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
166,2422.6865982482245,0.0027586522410088,0.0025535486048288,-0.0019130409493104,-0.0015664988466114,-0.0011320515157059,-0.0007803167105723,-0.0004687367231611,-0.000157747764991,0.0001899051476686,0.0006146282983508,0.0011464558461007,0.0017074955410705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
168,-1410.8447968307698,0.0028140132240713,0.0016912101340854,-0.0018976941874883,-0.0013332130818992,-0.0008907618875925,-0.0005481238219418,-0.0002466610551998,5.263505658606406e-05,0.0003832817404421,0.0007807359478544,0.0012744234596395,0.0018193262769662,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
170,-1010.6350933763332,-0.006511072958555,-0.0047283570427885,0.0040125533356089,0.0030404662159142,0.0021261973456935,0.0014358460966044,0.0008754157339982,0.0003866120147487,-6.444957015211754e-05,-0.0005009265701723,-0.0009554788189746,-0.0015417472917822,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
172,-7861.49380325069,0.0159896637925344,0.0156945729080548,-0.0010093044054385,0.0031978734840155,0.0075890375972504,0.0121343262409017,0.0172541437342394,0.0234141615436467,0.0312066113238919,0.0414007027343734,0.0546972364491188,0.0701362556435036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
174,13921.579503624334,0.0161857762330195,0.01815398472284,-0.0091258493125351,-0.007980549116876,-0.0057892344253225,-0.0039006988704353,-0.0021485181032511,-0.0003178905777825,0.0018203690431138,0.0045408301855919,0.0081010032668261,0.0121870865913835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
176,-7785.275101118075,0.0165017167279713,0.0133171831096395,-0.0095070419009899,-0.0068989434282551,-0.0045730449199542,-0.0026909951005113,-0.0009725392223789,0.0007937196854629,0.0028005255325989,0.0052571081477308,0.0083429166261162,0.0118316599323177,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
178,-6129.647297890674,-0.0378733457213826,-0.0341390249556969,0.019735652070094,0.0156431398178767,0.010921378895206,0.0071788695791532,0.0040108293432256,0.0011067027014118,-0.001745862219128,-0.0047311595482471,-0.0081314349490074,-0.0127357333242324,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
180,15016.19870882992,0.017576993983333,0.0195422739844522,-0.0109806337995319,-0.0100344846484861,-0.007981771589007,-0.0063463533159237,-0.0049824478971191,-0.0037098701092827,-0.0023626292758003,-0.0007608932835742,0.0012677482754721,0.003594059360189,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
182,-8415.660903329155,0.0180381183640121,0.0138607060646512,-0.0126663579645216,-0.0103115306533358,-0.0083786461121845,-0.0070875363451337,-0.0061739917428287,-0.0054784107489017,-0.0049006782990226,-0.0043664752616502,-0.0038235539150412,-0.0033188797340166,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
184,2222.1884546231736,0.0024756928823329,0.001632520523273,-0.0021531515716248,-0.0016466024580593,-0.0011688570800558,-0.0008021861603791,-0.0004903134667791,-0.0001927448457073,0.0001238868803683,0.0004911505863576,0.0009221266681631,0.0013121531373942,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
186,-1338.2782120622244,0.0025073114390161,0.0007001822965103,-0.0020884702272144,-0.0013974812542418,-0.0009236843777157,-0.0005735074874274,-0.0002780032736445,2.679226693718558e-06,0.0003002010579075,0.0006466190509524,0.0010662255848807,0.001505105076395,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
188,-898.498275353941,-0.0059592308949558,-0.0030170699873262,0.0043805279009048,0.0031591828777617,0.0021821224605451,0.0014742795382618,0.0009210137641996,0.0004629145130097,7.163787208921586e-05,-0.0002645921325842,-0.0005584881995044,-0.0008936993843769,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
